DATE,DIA US Equity,QQQ US Equity,SPY US Equity
2016-12-26,199.05,120.2,225.71
2016-12-27,199.21,120.82,226.27
2016-12-28,198.08,119.88,224.4
2016-12-29,197.99,119.71,224.35
2016-12-30,197.51,118.48,223.53
2016-12-31,197.51,118.48,223.53
2017-01-01,197.51,118.48,223.53
2017-01-02,197.51,118.48,223.53
2017-01-03,198.42,119.54,225.24
2017-01-04,199.15,120.19,226.58
2017-01-05,198.75,120.87,226.4
2017-01-06,199.51,121.93,227.21
2017-01-07,199.51,121.93,227.21
2017-01-08,199.51,121.93,227.21
2017-01-09,198.76,122.33,226.46
2017-01-10,198.4,122.6,226.46
2017-01-11,199.33,122.93,227.1
2017-01-12,198.75,122.74,226.53
2017-01-13,198.7,123.16,227.05
2017-01-14,198.7,123.16,227.05
2017-01-15,198.7,123.16,227.05
2017-01-16,198.7,123.16,227.05
2017-01-17,198.09,122.79,226.25
2017-01-18,197.95,123.04,226.75
2017-01-19,197.28,122.98,225.91
2017-01-20,197.96,123.25,226.74
2017-01-21,197.96,123.25,226.74
2017-01-22,197.96,123.25,226.74
2017-01-23,197.78,123.35,226.15
2017-01-24,198.84,124.18,227.6
2017-01-25,200.42,125.43,229.57
2017-01-26,200.72,125.56,229.33
2017-01-27,200.63,125.8,228.97
2017-01-28,200.63,125.8,228.97
2017-01-29,200.63,125.8,228.97
2017-01-30,199.38,124.82,227.55
2017-01-31,198.36,124.57,227.53
2017-02-01,198.63,125.43,227.62
2017-02-02,198.61,125.32,227.77
2017-02-03,200.38,125.68,229.34
2017-02-04,200.38,125.68,229.34
2017-02-05,200.38,125.68,229.34
2017-02-06,200.28,125.83,228.93
2017-02-07,200.58,126.29,228.94
2017-02-08,200.51,126.5,229.24
2017-02-09,201.72,126.96,230.6
2017-02-10,202.74,127.38,231.51
2017-02-11,202.74,127.38,231.51
2017-02-12,202.74,127.38,231.51
2017-02-13,204.2,128.1,232.77
2017-02-14,205.17,128.53,233.7
2017-02-15,206.38,129.29,234.92
2017-02-16,206.48,129.25,234.72
2017-02-17,205.88,129.81,235.09
2017-02-18,205.88,129.81,235.09
2017-02-19,205.88,129.81,235.09
2017-02-20,205.88,129.81,235.09
2017-02-21,207.07,130.45,236.49
2017-02-22,207.45,130.5,236.28
2017-02-23,207.82,130.01,236.44
2017-02-24,207.93,130.26,236.74
2017-02-25,207.93,130.26,236.74
2017-02-26,207.93,130.26,236.74
2017-02-27,208.29,130.42,237.11
2017-02-28,207.98,130.02,236.47
2017-03-01,211.02,131.44,239.78
2017-03-02,209.89,130.78,238.27
2017-03-03,209.91,131.02,238.42
2017-03-04,209.91,131.02,238.42
2017-03-05,209.91,131.02,238.42
2017-03-06,209.48,130.73,237.71
2017-03-07,209.17,130.51,237.0
2017-03-08,208.61,130.74,236.56
2017-03-09,208.67,130.84,236.86
2017-03-10,209.15,131.39,237.69
2017-03-11,209.15,131.39,237.69
2017-03-12,209.15,131.39,237.69
2017-03-13,208.94,131.61,237.81
2017-03-14,208.54,131.29,236.9
2017-03-15,209.58,132.1,238.95
2017-03-16,209.44,132.01,238.48
2017-03-17,208.86,131.69,237.03
2017-03-18,208.86,131.69,237.03
2017-03-19,208.86,131.69,237.03
2017-03-20,208.813625,131.81,236.77
2017-03-21,206.35,129.81,233.73
2017-03-22,206.41,130.69,234.28
2017-03-23,206.31,130.36,234.03
2017-03-24,205.75,130.63,233.86
2017-03-25,205.75,130.63,233.86
2017-03-26,205.75,130.63,233.86
2017-03-27,205.23,130.84,233.62
2017-03-28,206.75,131.64,235.32
2017-03-29,206.31,132.25,235.54
2017-03-30,206.96,132.47,236.29
2017-03-31,206.34,132.38,235.74
2017-04-01,206.34,132.38,235.74
2017-04-02,206.34,132.38,235.74
2017-04-03,206.25,132.3,235.33
2017-04-04,206.65,132.51,235.48
2017-04-05,206.26,131.97,234.78
2017-04-06,206.45,132.04,235.44
2017-04-07,206.38,131.97,235.2
2017-04-08,206.38,131.97,235.2
2017-04-09,206.38,131.97,235.2
2017-04-10,206.39,132.02,235.34
2017-04-11,206.33,131.45,235.06
2017-04-12,205.67,130.92,234.03
2017-04-13,204.37,130.4,232.51
2017-04-14,204.37,130.4,232.51
2017-04-15,204.37,130.4,232.51
2017-04-16,204.37,130.4,232.51
2017-04-17,206.17,131.48,234.57
2017-04-18,205.08,131.28,233.87
2017-04-19,203.85,131.49,233.44
2017-04-20,205.7,132.59,235.34
2017-04-21,205.25,132.56,234.59
2017-04-22,205.25,132.56,234.59
2017-04-23,205.25,132.56,234.59
2017-04-24,207.38,134.16,237.17
2017-04-25,209.68,135.13,238.55
2017-04-26,209.47,134.94,238.4
2017-04-27,209.56,135.75,238.6
2017-04-28,209.08,135.99,238.08
2017-04-29,209.08,135.99,238.08
2017-04-30,209.08,135.99,238.08
2017-05-01,208.92,137.2,238.68
2017-05-02,209.13,137.43,238.77
2017-05-03,209.22,136.99,238.48
2017-05-04,209.19,137.04,238.76
2017-05-05,209.77,137.54,239.7
2017-05-06,209.77,137.54,239.7
2017-05-07,209.77,137.54,239.7
2017-05-08,209.92,137.84,239.66
2017-05-09,209.62,138.32,239.44
2017-05-10,209.48,138.4,239.87
2017-05-11,209.28,138.29,239.38
2017-05-12,209.01,138.6,238.98
2017-05-13,209.01,138.6,238.98
2017-05-14,209.01,138.6,238.98
2017-05-15,209.93,139.04,240.3
2017-05-16,209.95,139.62,240.08
2017-05-17,206.47,136.07,235.82
2017-05-18,206.96,137.26,236.77
2017-05-19,207.77,137.84,238.31
2017-05-20,207.77,137.84,238.31
2017-05-21,207.77,137.84,238.31
2017-05-22,208.65,139.0,239.52
2017-05-23,209.12,139.14,240.05
2017-05-24,209.82,139.78,240.61
2017-05-25,210.58,140.97,241.76
2017-05-26,210.54,141.22,241.71
2017-05-27,210.54,141.22,241.71
2017-05-28,210.54,141.22,241.71
2017-05-29,210.54,141.22,241.71
2017-05-30,210.21,141.34,241.5
2017-05-31,210.0,141.29,241.44
2017-06-01,211.4,141.84,243.36
2017-06-02,211.91,143.46,244.17
2017-06-03,211.91,143.46,244.17
2017-06-04,211.91,143.46,244.17
2017-06-05,211.86,143.43,243.99
2017-06-06,211.37,142.86,243.21
2017-06-07,211.72,143.42,243.66
2017-06-08,211.86,143.57,243.78
2017-06-09,212.67,139.98,243.41
2017-06-10,212.67,139.98,243.41
2017-06-11,212.67,139.98,243.41
2017-06-12,212.4,139.23,243.36
2017-06-13,213.37,140.36,244.55
2017-06-14,213.84,139.75,244.24
2017-06-15,213.69,139.13,243.77
2017-06-16,213.56,138.15,242.64
2017-06-17,213.56,138.15,242.64
2017-06-18,213.56,138.15,242.64
2017-06-19,214.92,140.46,244.66
2017-06-20,214.4,139.36,243.01
2017-06-21,213.89,140.74,242.95
2017-06-22,213.73,140.7,242.84
2017-06-23,213.74,141.24,243.13
2017-06-24,213.74,141.24,243.13
2017-06-25,213.74,141.24,243.13
2017-06-26,213.87,140.58,243.29
2017-06-27,212.93,138.03,241.33
2017-06-28,214.24,140.02,243.49
2017-06-29,212.61,137.59,241.35
2017-06-30,213.24,137.64,241.8
2017-07-01,213.24,137.64,241.8
2017-07-02,213.24,137.64,241.8
2017-07-03,214.49,136.19,242.21
2017-07-04,214.49,136.19,242.21
2017-07-05,214.58,137.53,242.77
2017-07-06,213.14,136.29,240.55
2017-07-07,214.05,137.76,242.11
2017-07-08,214.05,137.76,242.11
2017-07-09,214.05,137.76,242.11
2017-07-10,213.99,138.66,242.37
2017-07-11,213.98,139.05,242.19
2017-07-12,215.23,140.7,244.01
2017-07-13,215.46,141.01,244.42
2017-07-14,216.26,142.12,245.56
2017-07-15,216.26,142.12,245.56
2017-07-16,216.26,142.12,245.56
2017-07-17,216.22,142.19,245.53
2017-07-18,215.7,143.14,245.66
2017-07-19,216.32,143.98,246.99
2017-07-20,216.19,144.17,247.1
2017-07-21,215.53,144.11,246.88
2017-07-22,215.53,144.11,246.88
2017-07-23,215.53,144.11,246.88
2017-07-24,215.09,144.77,246.82
2017-07-25,215.86,144.4,247.42
2017-07-26,216.81,144.87,247.43
2017-07-27,217.72,143.96,247.2
2017-07-28,218.02,143.84,246.91
2017-07-29,218.02,143.84,246.91
2017-07-30,218.02,143.84,246.91
2017-07-31,218.7,143.23,246.77
2017-08-01,219.37,143.56,247.32
2017-08-02,219.89,143.95,247.44
2017-08-03,220.06,143.39,246.96
2017-08-04,220.57,143.65,247.41
2017-08-05,220.57,143.65,247.41
2017-08-06,220.57,143.65,247.41
2017-08-07,220.85,144.56,247.87
2017-08-08,220.69,144.31,247.26
2017-08-09,220.5,144.12,247.25
2017-08-10,218.6,141.03,243.76
2017-08-11,218.7,142.1,244.12
2017-08-12,218.7,142.1,244.12
2017-08-13,218.7,142.1,244.12
2017-08-14,219.97,143.93,246.54
2017-08-15,220.16,144.03,246.51
2017-08-16,220.47,144.28,246.94
2017-08-17,217.81,141.33,243.09
2017-08-18,216.53,141.23,242.71
2017-08-19,216.53,141.23,242.71
2017-08-20,216.53,141.23,242.71
2017-08-21,216.74,141.05,242.9
2017-08-22,218.69,143.2,245.44
2017-08-23,217.92,142.69,244.56
2017-08-24,217.66,142.27,243.99
2017-08-25,218.04,141.97,244.56
2017-08-26,218.04,141.97,244.56
2017-08-27,218.04,141.97,244.56
2017-08-28,217.94,142.41,244.57
2017-08-29,218.59,142.97,244.85
2017-08-30,218.93,144.65,246.01
2017-08-31,219.52,146.2,247.49
2017-09-01,219.92,146.0,247.84
2017-09-02,219.92,146.0,247.84
2017-09-03,219.92,146.0,247.84
2017-09-04,219.92,146.0,247.84
2017-09-05,217.67,144.69,246.06
2017-09-06,218.25,145.13,246.9
2017-09-07,218.11,145.47,246.87
2017-09-08,218.24,144.21,246.58
2017-09-09,218.24,144.21,246.58
2017-09-10,218.24,144.21,246.58
2017-09-11,220.76,145.87,249.21
2017-09-12,221.42,146.22,250.05
2017-09-13,221.76,146.42,250.17
2017-09-14,222.32,145.56,250.09
2017-09-15,222.45,146.06,249.19
2017-09-16,222.45,146.06,249.19
2017-09-17,222.45,146.06,249.19
2017-09-18,223.16,145.55,249.72
2017-09-19,223.58,145.8,249.97
2017-09-20,223.9,145.35,250.06
2017-09-21,223.47,144.46,249.39
2017-09-22,223.2,144.32,249.44
2017-09-23,223.2,144.32,249.44
2017-09-24,223.2,144.32,249.44
2017-09-25,222.82,142.8,248.93
2017-09-26,222.69,143.17,249.08
2017-09-27,223.12,144.46,250.05
2017-09-28,223.6,144.41,250.35
2017-09-29,223.82,145.45,251.23
2017-09-30,223.82,145.45,251.23
2017-10-01,223.82,145.45,251.23
2017-10-02,225.24,145.58,252.32
2017-10-03,226.24,145.89,252.86
2017-10-04,226.41,146.03,253.16
2017-10-05,227.64,147.46,254.66
2017-10-06,227.55,147.66,254.37
2017-10-07,227.55,147.66,254.37
2017-10-08,227.55,147.66,254.37
2017-10-09,227.53,147.49,253.95
2017-10-10,228.26,147.6,254.62
2017-10-11,228.61,148.04,255.02
2017-10-12,228.33,147.77,254.64
2017-10-13,228.73,148.34,254.95
2017-10-14,228.73,148.34,254.95
2017-10-15,228.73,148.34,254.95
2017-10-16,229.45,148.85,255.29
2017-10-17,229.85,149.04,255.47
2017-10-18,231.46,148.86,255.72
2017-10-19,231.65,148.31,255.79
2017-10-20,233.13,148.71,257.11
2017-10-21,233.13,148.71,257.11
2017-10-22,233.13,148.71,257.11
2017-10-23,232.65,147.74,256.11
2017-10-24,234.29,147.99,256.56
2017-10-25,233.16,147.43,255.29
2017-10-26,233.85,146.96,255.62
2017-10-27,234.17,151.24,257.71
2017-10-28,234.17,151.24,257.71
2017-10-29,234.17,151.24,257.71
2017-10-30,233.33,151.58,256.75
2017-10-31,233.63,152.15,257.15
2017-11-01,234.19,152.1,257.49
2017-11-02,234.96,151.81,257.59
2017-11-03,235.18,153.27,258.45
2017-11-04,235.18,153.27,258.45
2017-11-05,235.18,153.27,258.45
2017-11-06,235.41,153.79,258.85
2017-11-07,235.42,153.88,258.67
2017-11-08,235.46,154.5,259.11
2017-11-09,234.72,153.69,258.17
2017-11-10,234.43,153.68,258.09
2017-11-11,234.43,153.68,258.09
2017-11-12,234.43,153.68,258.09
2017-11-13,234.66,153.87,258.33
2017-11-14,234.28,153.31,257.73
2017-11-15,232.96,152.59,256.44
2017-11-16,234.91,154.54,258.62
2017-11-17,233.39,153.95,257.86
2017-11-18,233.39,153.95,257.86
2017-11-19,233.39,153.95,257.86
2017-11-20,234.15,153.83,258.3
2017-11-21,235.73,155.5,259.99
2017-11-22,235.17,155.69,259.76
2017-11-23,235.17,155.69,259.76
2017-11-24,235.47,156.26,260.36
2017-11-25,235.47,156.26,260.36
2017-11-26,235.47,156.26,260.36
2017-11-27,235.73,156.19,260.23
2017-11-28,238.34,156.59,262.87
2017-11-29,239.42,153.86,262.71
2017-11-30,242.84,155.15,265.01
2017-12-01,242.45,154.49,264.46
2017-12-02,242.45,154.49,264.46
2017-12-03,242.45,154.49,264.46
2017-12-04,243.11,152.71,264.14
2017-12-05,242.01,152.81,263.19
2017-12-06,241.62,153.5,263.24
2017-12-07,242.36,154.02,264.07
2017-12-08,243.62,154.7,265.51
2017-12-09,243.62,154.7,265.51
2017-12-10,243.62,154.7,265.51
2017-12-11,244.17,155.9,266.31
2017-12-12,245.44,155.69,266.78
2017-12-13,246.3,155.99,266.75
2017-12-14,245.57,155.88,265.66
2017-12-15,246.25,157.65,266.51
2017-12-16,246.25,157.65,266.51
2017-12-17,246.25,157.65,266.51
2017-12-18,247.79,158.64,268.2
2017-12-19,247.4,157.7,267.17
2017-12-20,247.07,157.53,267.03
2017-12-21,247.66,157.55,267.58
2017-12-22,247.4,157.37,267.51
2017-12-23,247.4,157.37,267.51
2017-12-24,247.4,157.37,267.51
2017-12-25,247.4,157.37,267.51
2017-12-26,247.25,156.52,267.19
2017-12-27,247.48,156.54,267.32
2017-12-28,248.13,156.73,267.87
2017-12-29,247.38,155.76,266.86
2017-12-30,247.38,155.76,266.86
2017-12-31,247.38,155.76,266.86
2018-01-01,247.38,155.76,266.86
2018-01-02,248.02,158.49,268.77
2018-01-03,248.95,160.03,270.47
2018-01-04,250.6,160.31,271.61
2018-01-05,252.72,161.92,273.42
2018-01-06,252.72,161.92,273.42
2018-01-07,252.72,161.92,273.42
2018-01-08,252.59,162.55,273.92
2018-01-09,253.82,162.56,274.54
2018-01-10,253.62,162.18,274.12
2018-01-11,255.61,163.29,276.12
2018-01-12,257.91,164.49,277.92
2018-01-13,257.91,164.49,277.92
2018-01-14,257.91,164.49,277.92
2018-01-15,257.91,164.49,277.92
2018-01-16,257.81,164.02,276.97
2018-01-17,261.08,165.79,279.61
2018-01-18,260.16,165.82,279.14
2018-01-19,260.54,166.34,280.41
2018-01-20,260.54,166.34,280.41
2018-01-21,260.54,166.34,280.41
2018-01-22,261.98,168.12,282.69
2018-01-23,261.87,169.51,283.29
2018-01-24,262.57,168.41,283.18
2018-01-25,263.75,168.35,283.3
2018-01-26,265.91,170.93,286.58
2018-01-27,265.91,170.93,286.58
2018-01-28,265.91,170.93,286.58
2018-01-29,264.16,170.1,284.68
2018-01-30,260.62,168.7,281.76
2018-01-31,261.44,169.4,281.9
2018-02-01,261.62,167.96,281.58
2018-02-02,254.93,164.61,275.45
2018-02-03,254.93,164.61,275.45
2018-02-04,254.93,164.61,275.45
2018-02-05,243.27,158.12,263.93
2018-02-06,248.96,162.31,269.13
2018-02-07,248.76,160.21,267.67
2018-02-08,238.67,153.45,257.63
2018-02-09,242.03,156.1,261.5
2018-02-10,242.03,156.1,261.5
2018-02-11,242.03,156.1,261.5
2018-02-12,246.17,158.87,265.34
2018-02-13,246.57,159.69,266.0
2018-02-14,249.3,162.68,269.59
2018-02-15,252.5,165.7,273.03
2018-02-16,251.96,164.96,273.11
2018-02-17,251.96,164.96,273.11
2018-02-18,251.96,164.96,273.11
2018-02-19,251.96,164.96,273.11
2018-02-20,249.35,165.29,271.4
2018-02-21,247.72,164.82,270.05
2018-02-22,249.49,164.8,270.4
2018-02-23,252.91,168.17,274.71
2018-02-24,252.91,168.17,274.71
2018-02-25,252.91,168.17,274.71
2018-02-26,256.92,170.4,277.9
2018-02-27,253.96,168.29,274.43
2018-02-28,250.2,167.21,271.65
2018-03-01,245.98,164.48,267.7
2018-03-02,245.35,165.99,269.08
2018-03-03,245.35,165.99,269.08
2018-03-04,245.35,165.99,269.08
2018-03-05,248.84,167.83,272.19
2018-03-06,248.84,168.54,272.88
2018-03-07,248.11,168.93,272.78
2018-03-08,249.14,169.86,274.1
2018-03-09,253.56,173.16,278.87
2018-03-10,253.56,173.16,278.87
2018-03-11,253.56,173.16,278.87
2018-03-12,251.96,174.08,278.52
2018-03-13,250.22,171.71,276.72
2018-03-14,247.88,171.68,275.3
2018-03-15,249.0,171.53,275.0
2018-03-16,249.1,171.02,274.2
2018-03-17,249.1,171.02,274.2
2018-03-18,249.1,171.02,274.2
2018-03-19,245.91,167.1,270.49
2018-03-20,247.1,167.65,270.95
2018-03-21,246.62,166.92,270.43
2018-03-22,239.36,162.8,263.67
2018-03-23,235.13,158.51,258.05
2018-03-24,235.13,158.51,258.05
2018-03-25,235.13,158.51,258.05
2018-03-26,241.82,164.4,265.11
2018-03-27,238.29,159.08,260.6
2018-03-28,238.28,157.25,259.83
2018-03-29,241.4,160.13,263.15
2018-03-30,241.4,160.13,263.15
2018-03-31,241.4,160.13,263.15
2018-04-01,241.4,160.13,263.15
2018-04-02,236.15,155.51,257.47
2018-04-03,240.15,157.26,260.77
2018-04-04,242.46,159.74,263.56
2018-04-05,244.91,160.65,265.64
2018-04-06,239.13,156.63,259.72
2018-04-07,239.13,156.63,259.72
2018-04-08,239.13,156.63,259.72
2018-04-09,239.73,157.73,261.0
2018-04-10,244.01,161.21,265.15
2018-04-11,241.88,160.28,263.76
2018-04-12,244.81,162.21,265.93
2018-04-13,243.58,161.37,265.15
2018-04-14,243.58,161.37,265.15
2018-04-15,243.58,161.37,265.15
2018-04-16,245.62,162.6,267.33
2018-04-17,247.8,166.1,270.19
2018-04-18,247.38,166.44,270.39
2018-04-19,246.57,164.91,268.89
2018-04-20,244.48,162.3,266.61
2018-04-21,244.48,162.3,266.61
2018-04-22,244.48,162.3,266.61
2018-04-23,244.35,161.89,266.57
2018-04-24,240.09,158.46,262.98
2018-04-25,240.7,158.65,263.63
2018-04-26,243.12,161.99,266.31
2018-04-27,242.95,162.09,266.56
2018-04-28,242.95,162.09,266.56
2018-04-29,242.95,162.09,266.56
2018-04-30,241.54,160.94,264.51
2018-05-01,240.76,162.78,264.98
2018-05-02,239.11,161.82,263.2
2018-05-03,239.1,161.8,262.62
2018-05-04,242.52,164.87,266.02
2018-05-05,242.52,164.87,266.02
2018-05-06,242.52,164.87,266.02
2018-05-07,243.42,166.24,266.92
2018-05-08,243.42,166.07,266.92
2018-05-09,245.4,167.88,269.5
2018-05-10,247.46,169.62,272.02
2018-05-11,248.54,169.46,272.85
2018-05-12,248.54,169.46,272.85
2018-05-13,248.54,169.46,272.85
2018-05-14,249.27,169.75,272.98
2018-05-15,247.31,167.87,271.1
2018-05-16,247.97,168.98,272.24
2018-05-17,247.74,168.33,272.01
2018-05-18,247.0,167.46,271.33
2018-05-19,247.0,167.46,271.33
2018-05-20,247.0,167.46,271.33
2018-05-21,249.94,168.4,273.37
2018-05-22,248.18,168.18,272.61
2018-05-23,248.63,169.6,273.36
2018-05-24,247.91,169.55,272.8
2018-05-25,247.37,169.72,272.15
2018-05-26,247.37,169.72,272.15
2018-05-27,247.37,169.72,272.15
2018-05-28,247.37,169.72,272.15
2018-05-29,243.45,168.97,269.02
2018-05-30,246.7,170.18,272.61
2018-05-31,244.18,170.07,270.94
2018-06-01,246.36,172.74,273.6
2018-06-02,246.36,172.74,273.6
2018-06-03,246.36,172.74,273.6
2018-06-04,248.2,174.3,274.9
2018-06-05,248.15,174.84,275.1
2018-06-06,251.52,175.86,277.4
2018-06-07,252.53,174.43,277.37
2018-06-08,253.27,174.44,278.19
2018-06-09,253.27,174.44,278.19
2018-06-10,253.27,174.44,278.19
2018-06-11,253.39,174.91,278.56
2018-06-12,253.3,175.83,278.92
2018-06-13,252.18,175.82,278.03
2018-06-14,251.99,177.6,278.73
2018-06-15,250.74,176.98,277.13
2018-06-16,250.74,176.98,277.13
2018-06-17,250.74,176.98,277.13
2018-06-18,249.73,176.5,276.56
2018-06-19,246.88,176.0,275.5
2018-06-20,246.46,177.25,275.97
2018-06-21,244.5,175.71,274.24
2018-06-22,245.69,175.32,274.74
2018-06-23,245.69,175.32,274.74
2018-06-24,245.69,175.32,274.74
2018-06-25,242.31,171.37,271.0
2018-06-26,242.67,172.07,271.6
2018-06-27,241.12,169.73,269.35
2018-06-28,242.08,171.19,270.89
2018-06-29,242.73,171.65,271.28
2018-06-30,242.73,171.65,271.28
2018-07-01,242.73,171.65,271.28
2018-07-02,242.73,172.8,271.86
2018-07-03,241.66,170.8,270.9
2018-07-04,241.66,170.8,270.9
2018-07-05,243.55,172.92,273.11
2018-07-06,244.6,175.61,275.42
2018-07-07,244.6,175.61,275.42
2018-07-08,244.6,175.61,275.42
2018-07-09,247.84,177.19,277.9
2018-07-10,249.23,177.32,278.9
2018-07-11,247.08,176.42,276.86
2018-07-12,249.3,179.46,279.37
2018-07-13,250.2,179.61,279.59
2018-07-14,250.2,179.61,279.59
2018-07-15,250.2,179.61,279.59
2018-07-16,250.67,179.18,279.34
2018-07-17,251.28,180.27,280.47
2018-07-18,252.03,179.93,281.06
2018-07-19,250.79,179.03,280.0
2018-07-20,250.44,178.99,279.68
2018-07-21,250.44,178.99,279.68
2018-07-22,250.44,178.99,279.68
2018-07-23,250.26,179.56,280.2
2018-07-24,252.21,180.3,281.61
2018-07-25,254.02,182.82,284.01
2018-07-26,255.12,180.05,283.34
2018-07-27,254.26,177.62,281.42
2018-07-28,254.26,177.62,281.42
2018-07-29,254.26,177.62,281.42
2018-07-30,252.87,175.11,279.95
2018-07-31,254.17,176.45,281.33
2018-08-01,253.11,177.12,280.86
2018-08-02,253.1,179.53,282.39
2018-08-03,254.39,180.08,283.6
2018-08-04,254.39,180.08,283.6
2018-08-05,254.39,180.08,283.6
2018-08-06,254.85,181.14,284.64
2018-08-07,256.12,181.8,285.58
2018-08-08,255.62,182.02,285.46
2018-08-09,255.16,181.91,285.07
2018-08-10,253.3,180.52,283.16
2018-08-11,253.3,180.52,283.16
2018-08-12,253.3,180.52,283.16
2018-08-13,252.04,180.32,282.1
2018-08-14,253.21,181.45,283.9
2018-08-15,251.76,179.23,281.78
2018-08-16,255.94,179.82,284.06
2018-08-17,256.51,179.86,285.06
2018-08-18,256.51,179.86,285.06
2018-08-19,256.51,179.86,285.06
2018-08-20,257.43,179.7,285.67
2018-08-21,258.07,180.36,286.34
2018-08-22,257.18,181.06,286.17
2018-08-23,256.49,180.8,285.79
2018-08-24,257.85,182.48,287.51
2018-08-25,257.85,182.48,287.51
2018-08-26,257.85,182.48,287.51
2018-08-27,260.58,184.34,289.78
2018-08-28,260.64,184.61,289.92
2018-08-29,261.33,186.74,291.48
2018-08-30,260.01,186.41,290.3
2018-08-31,259.85,186.65,290.31
2018-09-01,259.85,186.65,290.31
2018-09-02,259.85,186.65,290.31
2018-09-03,259.85,186.65,290.31
2018-09-04,259.73,185.85,289.81
2018-09-05,259.92,183.45,289.03
2018-09-06,260.29,181.81,288.16
2018-09-07,259.54,181.11,287.6
2018-09-08,259.54,181.11,287.6
2018-09-09,259.54,181.11,287.6
2018-09-10,258.94,181.72,288.1
2018-09-11,260.03,183.12,289.05
2018-09-12,260.25,182.58,289.12
2018-09-13,261.78,184.53,290.83
2018-09-14,261.89,183.99,290.88
2018-09-15,261.89,183.99,290.88
2018-09-16,261.89,183.99,290.88
2018-09-17,260.98,181.34,289.34
2018-09-18,262.91,182.84,290.91
2018-09-19,264.42,182.7,291.22
2018-09-20,267.04,184.72,293.58
2018-09-21,267.12,183.71,291.99
2018-09-22,267.12,183.71,291.99
2018-09-23,267.12,183.71,291.99
2018-09-24,265.42,183.89,291.02
2018-09-25,264.73,184.14,290.75
2018-09-26,263.78,184.27,289.88
2018-09-27,264.25,185.83,290.69
2018-09-28,264.4,185.79,290.72
2018-09-29,264.4,185.79,290.72
2018-09-30,264.4,185.79,290.72
2018-10-01,266.73,186.17,291.73
2018-10-02,267.57,185.75,291.56
2018-10-03,267.95,185.95,291.72
2018-10-04,266.25,182.38,289.44
2018-10-05,264.32,180.15,287.82
2018-10-06,264.32,180.15,287.82
2018-10-07,264.32,180.15,287.82
2018-10-08,264.83,179.05,287.82
2018-10-09,264.23,179.63,287.4
2018-10-10,256.06,171.73,278.3
2018-10-11,250.27,169.6,272.17
2018-10-12,253.3,174.32,275.95
2018-10-13,253.3,174.32,275.95
2018-10-14,253.3,174.32,275.95
2018-10-15,252.34,172.21,274.4
2018-10-16,257.92,177.22,280.4
2018-10-17,256.97,177.29,280.45
2018-10-18,253.68,173.18,276.4
2018-10-19,254.32,173.02,276.25
2018-10-20,254.32,173.02,276.25
2018-10-21,254.32,173.02,276.25
2018-10-22,253.04,173.91,275.01
2018-10-23,251.67,173.27,273.61
2018-10-24,245.64,165.34,265.32
2018-10-25,249.77,171.06,270.08
2018-10-26,246.53,166.66,265.33
2018-10-27,246.53,166.66,265.33
2018-10-28,246.53,166.66,265.33
2018-10-29,244.47,163.23,263.86
2018-10-30,248.7,165.92,267.77
2018-10-31,251.19,169.82,270.63
2018-11-01,253.73,172.06,273.51
2018-11-02,252.46,169.38,271.89
2018-11-03,252.46,169.38,271.89
2018-11-04,252.46,169.38,271.89
2018-11-05,254.48,168.96,273.39
2018-11-06,256.23,170.24,275.12
2018-11-07,261.78,175.58,281.01
2018-11-08,262.1,174.46,280.5
2018-11-09,260.09,171.52,277.76
2018-11-10,260.09,171.52,277.76
2018-11-11,260.09,171.52,277.76
2018-11-12,254.22,166.33,272.57
2018-11-13,253.06,166.47,272.06
2018-11-14,250.91,165.2,270.2
2018-11-15,253.22,168.09,273.02
2018-11-16,254.05,167.5,273.73
2018-11-17,254.05,167.5,273.73
2018-11-18,254.05,167.5,273.73
2018-11-19,249.86,162.06,269.1
2018-11-20,244.5,159.16,264.12
2018-11-21,244.65,160.37,265.02
2018-11-22,244.65,160.37,265.02
2018-11-23,242.81,159.21,263.25
2018-11-24,242.81,159.21,263.25
2018-11-25,242.81,159.21,263.25
2018-11-26,246.39,162.89,267.5
2018-11-27,247.5,163.44,268.4
2018-11-28,253.84,168.7,274.58
2018-11-29,253.59,168.15,273.98
2018-11-30,255.51,169.37,275.65
2018-12-01,255.51,169.37,275.65
2018-12-02,255.51,169.37,275.65
2018-12-03,258.73,172.33,279.3
2018-12-04,250.73,165.72,270.25
2018-12-05,250.73,165.72,270.25
2018-12-06,249.72,166.89,269.84
2018-12-07,244.31,161.38,263.57
2018-12-08,244.31,161.38,263.57
2018-12-09,244.31,161.38,263.57
2018-12-10,244.71,163.07,264.07
2018-12-11,244.23,163.61,264.13
2018-12-12,245.88,165.05,265.46
2018-12-13,246.27,165.1,265.37
2018-12-14,241.42,161.08,260.47
2018-12-15,241.42,161.08,260.47
2018-12-16,241.42,161.08,260.47
2018-12-17,236.43,157.43,255.36
2018-12-18,237.36,158.42,255.08
2018-12-19,233.42,154.53,251.26
2018-12-20,228.89,152.29,247.17
2018-12-21,224.09,147.57,240.7
2018-12-22,224.09,147.57,240.7
2018-12-23,224.09,147.57,240.7
2018-12-24,218.1,143.5,234.34
2018-12-25,218.1,143.5,234.34
2018-12-26,228.71,152.46,246.18
2018-12-27,231.26,153.05,248.07
2018-12-28,230.48,152.97,247.75
2018-12-29,230.48,152.97,247.75
2018-12-30,230.48,152.97,247.75
